-1	62482	32016	38005	40002	46002	2	1	1
-1	62738	32016	38006	40002	46002	2	1	1
-1	62755	32016	38006	40003	46003	2	1	1
-1	63028	32016	38007	40004	46004	2	1	1
-1	63045	32016	38007	40005	46005	2	1	1
-1	63301	32016	38008	40005	46005	2	1	1
-1	63317	32016	38008	40006	46005	2	1	1
-1	63318	32016	38008	40006	46006	2	1	1
-1	63591	32016	38009	40007	46007	2	1	1
-1	63607	32016	38009	40008	46007	2	1	1
-1	63608	32016	38009	40008	46008	2	1	1
-1	63880	32016	38010	40009	46008	2	1	1
-1	63881	32016	38010	40009	46009	2	1	1
-1	66561	32017	38005	40001	46001	2	1	1
-1	66834	32017	38006	40002	46002	2	1	1
-1	67107	32017	38007	40003	46003	2	1	1
-1	67124	32017	38007	40004	46004	2	1	1
-1	67397	32017	38008	40005	46005	2	1	1
-1	67413	32017	38008	40006	46005	2	1	1
-1	67414	32017	38008	40006	46006	2	1	1
-1	67686	32017	38009	40007	46006	2	1	1
-1	67687	32017	38009	40007	46007	2	1	1
-1	67703	32017	38009	40008	46007	2	1	1
-1	67960	32017	38010	40008	46008	2	1	1
-1	67976	32017	38010	40009	46008	2	1	1
-1	67977	32017	38010	40009	46009	2	1	1
-1	68249	32017	38011	40010	46009	2	1	1
-1	71203	32018	38007	40003	46003	2	1	1
-1	71220	32018	38007	40004	46004	2	1	1
-1	71493	32018	38008	40005	46005	2	1	1
-1	71766	32018	38009	40006	46006	2	1	1
-1	71783	32018	38009	40007	46007	2	1	1
-1	72055	32018	38010	40008	46007	2	1	1
-1	72056	32018	38010	40008	46008	2	1	1
-1	72072	32018	38010	40009	46008	2	1	1
-1	72345	32018	38011	40010	46009	2	1	1
-1	-72345	31018	37011	39010	45009	2	1	1
-1	-72072	31018	37010	39009	45008	2	1	1
-1	-72056	31018	37010	39008	45008	2	1	1
-1	-72055	31018	37010	39008	45007	2	1	1
-1	-71783	31018	37009	39007	45007	2	1	1
-1	-71766	31018	37009	39006	45006	2	1	1
-1	-71493	31018	37008	39005	45005	2	1	1
-1	-71220	31018	37007	39004	45004	2	1	1
-1	-71203	31018	37007	39003	45003	2	1	1
-1	-68249	31017	37011	39010	45009	2	1	1
-1	-67977	31017	37010	39009	45009	2	1	1
-1	-67976	31017	37010	39009	45008	2	1	1
-1	-67960	31017	37010	39008	45008	2	1	1
-1	-67703	31017	37009	39008	45007	2	1	1
-1	-67687	31017	37009	39007	45007	2	1	1
-1	-67686	31017	37009	39007	45006	2	1	1
-1	-67414	31017	37008	39006	45006	2	1	1
-1	-67413	31017	37008	39006	45005	2	1	1
-1	-67397	31017	37008	39005	45005	2	1	1
-1	-67124	31017	37007	39004	45004	2	1	1
-1	-67107	31017	37007	39003	45003	2	1	1
-1	-66834	31017	37006	39002	45002	2	1	1
-1	-66561	31017	37005	39001	45001	2	1	1
-1	-63881	31016	37010	39009	45009	2	1	1
-1	-63880	31016	37010	39009	45008	2	1	1
-1	-63608	31016	37009	39008	45008	2	1	1
-1	-63607	31016	37009	39008	45007	2	1	1
-1	-63591	31016	37009	39007	45007	2	1	1
-1	-63318	31016	37008	39006	45006	2	1	1
-1	-63317	31016	37008	39006	45005	2	1	1
-1	-63301	31016	37008	39005	45005	2	1	1
-1	-63045	31016	37007	39005	45005	2	1	1
-1	-63028	31016	37007	39004	45004	2	1	1
-1	-62755	31016	37006	39003	45003	2	1	1
-1	-62738	31016	37006	39002	45002	2	1	1
-1	-62482	31016	37005	39002	45002	2	1	1
-1	-62465	31016	37005	39001	45001	2	1	1
-1	-59512	31015	37009	39008	45008	2	1	1
-1	-59511	31015	37009	39008	45007	2	1	1
-1	-59495	31015	37009	39007	45007	2	1	1
-1	-59239	31015	37008	39007	45007	2	1	1
-1	-59238	31015	37008	39007	45006	2	1	1
-1	-59222	31015	37008	39006	45006	2	1	1
-1	-58949	31015	37007	39005	45005	2	1	1
-1	-58932	31015	37007	39004	45004	2	1	1
-1	-58676	31015	37006	39004	45004	2	1	1
-1	-58660	31015	37006	39003	45004	2	1	1
-1	-58659	31015	37006	39003	45003	2	1	1
-1	-58386	31015	37005	39002	45002	2	1	1
-1	-58370	31015	37005	39001	45002	2	1	1
-1	-58369	31015	37005	39001	45001	2	1	1
-1	-58113	31015	37004	39001	45001	2	1	1
-1	-55416	31014	37009	39008	45008	2	1	1
-1	-55143	31014	37008	39007	45007	2	1	1
-1	-55126	31014	37008	39006	45006	2	1	1
-1	-54870	31014	37007	39006	45006	2	1	1
-1	-54854	31014	37007	39005	45006	2	1	1
-1	-54853	31014	37007	39005	45005	2	1	1
-1	-54581	31014	37006	39004	45005	2	1	1
-1	-54580	31014	37006	39004	45004	2	1	1
-1	-54563	31014	37006	39003	45003	2	1	1
-1	-54307	31014	37005	39003	45003	2	1	1
-1	-54291	31014	37005	39002	45003	2	1	1
-1	-54290	31014	37005	39002	45002	2	1	1
-1	-54274	31014	37005	39001	45002	2	1	1
-1	-54018	31014	37004	39001	45002	2	1	1
-1	-54017	31014	37004	39001	45001	2	1	1
-1	-51047	31013	37008	39007	45007	2	1	1
-1	-50774	31013	37007	39006	45006	2	1	1
-1	-50758	31013	37007	39005	45006	2	1	1
-1	-50757	31013	37007	39005	45005	2	1	1
-1	-50501	31013	37006	39005	45005	2	1	1
-1	-50485	31013	37006	39004	45005	2	1	1
